time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-22 23:56:15+00,@kriegerl3 @theftxmaestro apc inec take the matter to court 😂😹,nigeria lagos ,ON A LOWKEY,FALSE,227,Twitter for Android,TRUE,0,FALSE,en,0,apc inec take the matter to court,indifferent
2023-04-22 23:55:02+00,"@otoika @anonymousmoood @kokomatic @ruffydfire the same people who are now in apc?. please, let's stop politicising important national discourse.  it's the structural adjustment programme,  sap, that destroyed our economy, not pdp.","abuja, nigeria.",,FALSE,50,Twitter for Android,FALSE,0,FALSE,en,1,the same people who are now in apc please lets stop politicising important national discourse  its the structural adjustment programme  sap that destroyed our economy not pdp,indifferent
2023-04-22 23:55:01+00,@tutsy22 avoidable hardship in the midst of plenty.any little gratification to average nigerian was enough to make him/her sell his/her conscience + quantum bloodshed of nigerian lives out of insensitivity to sanctity of life &amp; unrivaled corruption=pm,"ikeja, nigeria","Dream of Day Africa's Gi-Ant claims her Giant of Africa true place where Others come,stay&naturalise.Naijas don't flee.M/East trained multi- lingual Economist.",FALSE,58,Twitter for Android,TRUE,0,FALSE,en,0,avoidable hardship in the midst of plentyany little gratification to average nigerian was enough to make himher sell hisher conscience  quantum bloodshed of nigerian lives out of insensitivity to sanctity of life andamp unrivaled corruptionpmbapc legacy egomaniac callousness,indifferent
2023-04-22 23:54:56+00,@chimaobi_nteoma peter obi in his petition did not question tinubu having the highest casted votes in the election; he’s holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun. the frivolous petitio,"lagos, nigeria",,FALSE,38,Twitter for Android,FALSE,0,FALSE,en,0,peter obi in his petition did not question tinubu having the highest casted votes in the election hes holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun the frivolous petition is at best a comedy content in the court,positive
2023-04-22 23:54:55+00,@nizzy_dee @libralord88 his lack of diplomacy. did u see him carry cutlass? meanwhile his opponents were beating and maiming ppl about. you dey talk diplomacy. na diplomacy go comot apc for lagos? you are a big fo0l you just don’t have anyone to tell yo,"ibadan, lagos, nigeria.",Ife nkili. Coconut head. Political scientist. Fintech. Product manager/Sales executive associate @sproutlyhq. Sarcastic pr*ck,FALSE,2018,Twitter for iPhone,TRUE,0,FALSE,en,0,his lack of diplomacy did u see him carry cutlass meanwhile his opponents were beating and maiming ppl about you dey talk diplomacy na diplomacy go comot apc for lagos you are a big fo0l you just dont have anyone to tell you yet,negative
2023-04-22 23:54:49+00,@josephonuorah peter obi in his petition did not question tinubu having the highest casted votes in the election; he’s holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun. the frivolous petition ,"lagos, nigeria",,FALSE,38,Twitter for Android,FALSE,1,FALSE,en,1,peter obi in his petition did not question tinubu having the highest casted votes in the election hes holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun the frivolous petition is at best a comedy content in the court,positive
2023-04-22 23:54:29+00,@kuwait_magix peter obi in his petition did not question tinubu having the highest casted votes in the election; he’s holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun. the frivolous petition i,"lagos, nigeria",,FALSE,38,Twitter for Android,FALSE,0,FALSE,en,0,peter obi in his petition did not question tinubu having the highest casted votes in the election hes holding on to a straw luck to have tinubu disqualified so he can have a chance at winning in a possible rerun the frivolous petition is at best a comedy content in the court,positive
2023-04-22 23:53:58+00,"@akintollgate @wagbona who is cheating who,evil government called apc",lagos,Intelligent,FALSE,102,Twitter for Android,TRUE,0,FALSE,en,0,who is cheating whoevil government called apc,indifferent
2023-04-22 23:53:53+00,@podiumreporters @peterobi he is still looking for the best lawyers to handle the case,"lagos, nigeria",Solid minerals mining(Lithium bearing rocks etc).,FALSE,3423,Twitter Web App,FALSE,0,FALSE,en,1,he is still looking for the best lawyers to handle the case,indifferent
2023-04-22 23:53:02+00,@ac_promisetweep @bmeedo2024 @peterobi a beer parlour storyline,"lagos, nigeria","BATIFIED with PVC 100%💙 

l love Twitter violence ⚠️",FALSE,960,Twitter for Android,FALSE,0,FALSE,en,0,a beer parlour storyline,indifferent
2023-04-22 23:51:36+00,"according to this document, bola tinubu is a guinean national. 

#arrestbolatinubunow
#tinubuisaconvicteddrugdealer
#tinubuthedrugdealer
#broadcastpeptlive https://t.co/ud7rvxvcnl","lagos, nigeria",Life is what you make of it // Fortune favours the brave.,FALSE,554,Twitter for Android,FALSE,0,FALSE,en,1,according to this document bola tinubu is a guinean national,indifferent
2023-04-22 23:51:32+00,@japhetomechamb1 @osifilahezekiah @bmeedo2024 @peterobi winning a polling unit is not the same as winning an election.,"lagos, nigeria","BATIFIED with PVC 100%💙 

l love Twitter violence ⚠️",FALSE,960,Twitter for Android,FALSE,0,FALSE,en,0,winning a polling unit is not the same as winning an election,indifferent
2023-04-22 23:51:24+00,@whitesprings22 @peterobi a resounding and powerful amen 🙏,ogun state nigeria🇳🇬,Hip-hop Rap and R&B Artiste/Songwriter /Actor.,FALSE,4453,Twitter for Android,TRUE,0,FALSE,en,0,a resounding and powerful amen,indifferent
2023-04-22 23:51:03+00,"@blackskinheaven pick your facts with request from tinubu’s ad plus ac and acn to fg of obj, data by data. request approved and request rejected. time frame. let us discuss as an intellectual.",nigeria,"Man City Fan, APC and ANC member. pls follow @woyesmealtime from Abia Rwanda; Golfer, Eze Abia Rwanda Gburugburu. My tweet is POLITICAL .",FALSE,185131,Twitter for iPhone,TRUE,1,FALSE,en,19,pick your facts with request from tinubus ad plus ac and acn to fg of obj data by data request approved and request rejected time frame let us discuss as an intellectual,indifferent
2023-04-22 23:50:46+00,@mamatii001 @peterobi @officialabat baba na our presidoooo inshallah,lagos ,"Caring,God fearing,meeting new friends,nice to move with, God time is the best.......",FALSE,91,Twitter for Android,TRUE,0,FALSE,in,0,baba na our presidoooo inshallah,indifferent
2023-04-22 23:50:06+00,"when buhari emerged as winner of 2015 presidential election, even though most nigerians where jubilating most of these companies left nigeria in less than a year (verify &amp; you'll see that many foreign investors left). now imagine what will happen when a drug dealer is sworn in. https://t.co/mqhrmwgruh",nigeria,"Realtor | Sailor
🇬🇭  🇨🇮  🇬🇶  🇪🇸 🇦🇴 🇦🇪 🇪🇹 
I flag every country I visit. The goal is to fly the whole flag in the world.",FALSE,347,Twitter for Android,TRUE,0,FALSE,en,0,when buhari emerged as winner of 2015 presidential election even though most nigerians where jubilating most of these companies left nigeria in less than a year verify andamp youll see that many foreign investors left now imagine what will happen when a drug dealer is sworn in,negative
2023-04-22 23:49:32+00,"plan to make asiwaju tinubu lose the presidential election failed and now another plan for an interim government has also failed woefully.
   ~governor el-rufai https://t.co/se0i4p6asx","lagos, nigeria",,FALSE,206,Twitter for Android,TRUE,0,FALSE,en,0,plan to make asiwaju tinubu lose the presidential election failed and now another plan for an interim government has also failed woefully    governor elrufai,indifferent
2023-04-22 23:49:32+00,"@green_rebel234 @simoncoleb @vote_out_pdapc @grvlagos @peterobi you know o, but for either selfishness or fear, you have decided to be blind. i rest my case.","lagos, nigeria","Christian 🇨🇦🇳🇬🇫🇮| Web Dev | Leadership | Product | Web Design. Business Development, Sales. Digital Marketing | Blockchain.",FALSE,77,Twitter for iPhone,TRUE,0,FALSE,en,0,you know o but for either selfishness or fear you have decided to be blind i rest my case,indifferent
2023-04-22 23:49:30+00,"sunday april 23rd, 2023 uae #newspaper #headlinestoday 📰📰🗞️🗞️
-

thief | banana island | festus | yansh | #breakingnews | tinubu | peter obi | obidients | osinbajo | buhari | mercy https://t.co/omu8n1hwcc","lagos, nigeria ","Global Newpaper Headlines, Local & International News updates, Business & Crime Reports, Entertainment, Job Opportunities, Sports and so much more...",FALSE,940,Twitter for Android,FALSE,0,FALSE,in,0,sunday april 23rd 2023 uae      thief  banana island  festus  yansh    tinubu  peter obi  obidients  osinbajo  buhari  mercy,indifferent
2023-04-22 23:49:00+00,"whenever apc people tells you that the house is not bought from proceeds of their corrupt government...

@peterobi should be the standard for nigeria to move forward 😭😭😭

https://t.co/xsszhpqi5u",nigeria,,FALSE,353,Twitter for iPhone,TRUE,0,FALSE,en,0,whenever apc people tells you that the house is not bought from proceeds of their corrupt government   should be the standard for nigeria to move forward,indifferent
2023-04-22 23:48:16+00,"@fkeyamo you are now tweeting like a thief at night since ur us house info burst out.

tinubu lagos sweet you so much you couldn't go fishing at cms bridge, dey deceive yourself.","lagos, nigeria",Full Stack| Lover Of God| Entrepreneur| Business Man| Boss| Speaker of the Truth Republic🏳️,FALSE,444,Twitter Web App,FALSE,0,FALSE,en,1,you are now tweeting like a thief at night since ur us house info burst out  tinubu lagos sweet you so much you couldnt go fishing at cms bridge dey deceive yourself,indifferent
2023-04-22 23:47:31+00,"we lost a great man and a commander with golden heart😭😭😭, may almighty allah be please with him and grant him aljana amin https://t.co/reb6nmyjo6",abuja nigeria,"I'm a farmer,security expert, business man, founder of MAI foundation;philanthropist and a politician",FALSE,592,Twitter for Android,FALSE,0,FALSE,en,1,we lost a great man and a commander with golden heart may almighty allah be please with him and grant him aljana amin,indifferent
2023-04-22 23:46:14+00,#eidmubarak 🌸🌸🌸🌸@faee_buhari https://t.co/w4oehtijwq,"yola, nigeria",• MADE IN YOLA• 🇳🇬 #Atiku100% #Binani100% #fixyolainternationalhotel #fixyadimresort #fixadamawasportscouncil #fixadamawasportcomplex,FALSE,3242,Twitter for iPhone,TRUE,0,FALSE,und,0,,indifferent
2023-04-22 23:45:39+00,@uberfacts that tinubu won free and fair election.,"lagos, nigeria",R. Engr. (Coren)* Certified Project manager (Construction)* Real Estate Expert* Data Analyst* 4 Obedient & Wizkid FC alone ✌️CEO @hndengineering,FALSE,457,Twitter for iPhone,TRUE,0,FALSE,en,0,that tinubu won free and fair election,indifferent
2023-04-22 23:45:21+00,"@general_oluchi good job. 
nice move 👍 
2025 in 2023, tinubu and shettima dey wee-wee on themselves. they should continue","ikeja, nigeria",Life is in phases | Be Empowered | Woke FC #bitcoin .,FALSE,2507,Twitter for iPhone,FALSE,1,FALSE,en,1,good job  nice move   2025 in 2023 tinubu and shettima dey weewee on themselves they should continue,indifferent
2023-04-22 23:45:08+00,@mamatii001 @peterobi @officialabat there are coming for you,"lagos, nigeria",,FALSE,643,Twitter for Android,FALSE,0,FALSE,en,0,there are coming for you,indifferent
2023-04-22 23:45:03+00,"@musagrb100 @shehusky except that was a spike. 
under buhari, we've seen fuel sell for ₦1000",nigeria,"Innovative

City fan💙💙

God bless the armed forces of Nigeria 🛡️🛡️🔫🇳🇬🇳🇬",FALSE,262,Twitter for Android,TRUE,0,FALSE,en,0,except that was a spike  under buhari weve seen fuel sell for 1000,indifferent
2023-04-22 23:44:22+00,@oseniabdullate4 @naija_pr i can bet anything he’s a tinubu supporter.,"lagos, nigeria",No one can see tomorrow but it can be predicted with the past. Goodluck trying to convince me the people with the greatest power are beggars.,FALSE,65,Twitter for iPhone,FALSE,0,FALSE,en,1,i can bet anything hes a tinubu supporter,indifferent
2023-04-22 23:43:46+00,"@gazettengr who will hold buhari responsible for all christians killed in southern kaduna? benue state... plateau state?

useless, religious extremists
https://t.co/om7kujkshu",nigeria,"The LORD is my shepherd; I shall not want.
Psalm 23.",FALSE,1072,Twitter for Android,FALSE,0,FALSE,en,1,who will hold buhari responsible for all christians killed in southern kaduna benue state plateau state  useless religious extremists,indifferent
2023-04-22 23:43:14+00,@lovethsmiles @bmeedo2024 @peterobi a beer parlour storyline,"lagos, nigeria","BATIFIED with PVC 100%💙 

l love Twitter violence ⚠️",FALSE,960,Twitter for Android,FALSE,0,FALSE,en,0,a beer parlour storyline,indifferent
2023-04-22 23:42:59+00,@onigbinde_abdul @_atofarati those upcoming apc,"kano, nigeria",January 1st 👑⌚📆| Islam 🌃| Team MUFC 👟⚽🔥| Ronaldo lover ⚽👟| Self esteem 👌| Pious 🙇,FALSE,1385,Twitter for iPhone,TRUE,0,FALSE,en,1,those upcoming apc,indifferent
2023-04-22 23:42:51+00,"@chigozieialex nothing good will emerge in nigeria, when apc slaves are involved.","lagos, nigeria","Àwe-inspirig to create a better future for myself,and loving people around the world.",FALSE,134,Twitter for Android,TRUE,0,FALSE,en,1,nothing good will emerge in nigeria when apc slaves are involved,indifferent
2023-04-22 23:42:09+00,@sprezzatura2020 @chrisarunna @iammacafeez @bolanlea4 @natunebay there is no way you can defend apc and tinubu and not look stupid.,"lagos, nigeria","A die hard Peter Obi fan.
A food lover, social media inclined, love to love. Peace over everything else.",FALSE,1659,Twitter for Android,TRUE,0,FALSE,en,1,there is no way you can defend apc and tinubu and not look stupid,indifferent
2023-04-22 23:41:18+00,@saharareporters buhari was addressing nigerians not biafrans!,"kano, nigeria",9th November,FALSE,74,Twitter for iPhone,FALSE,0,FALSE,en,0,buhari was addressing nigerians not biafrans,indifferent
2023-04-22 23:41:17+00,@mrfestusogun i can tell us that there re many nigns like u &amp; i who'll come out tmrow to stand in defense of this shameful precedence bcos of their support for the party that appointed the man. a lot of these stupid apc youths will do that. even the l,"lagos, nigeria","McSTANIF NIG. LTD:
Aluminum Windows (Casements/Sliding/Doors, Stainless Handrails, Glass Rails, Frameless Glass Swing Doors, Partitions, Dampalon Shed/Car Pots.",FALSE,46,Twitter for Android,FALSE,0,FALSE,en,0,i can tell us that there re many nigns like u andamp i wholl come out tmrow to stand in defense of this shameful precedence bcos of their support for the party that appointed the man a lot of these stupid apc youths will do that even the like of  andamp  can do that,indifferent
2023-04-22 23:40:14+00,@bogbadams mere hearing tinubu name your brain will be start working anti clockwise. i hope you will delivered one day out of your self inflected agony. your children still need you to play fatherly roles in their life,lagos,"An entrepreneur, Teacher, Self empowering,business minded, lover of God, virtue,",FALSE,95,Twitter for iPhone,TRUE,0,FALSE,en,1,mere hearing tinubu name your brain will be start working anti clockwise i hope you will delivered one day out of your self inflected agony your children still need you to play fatherly roles in their life,indifferent
2023-04-22 23:39:55+00,@alakowee @ruffydfire please tell me why obi failed to declare his pandora assets. cos he never denied those companies existed he simply said he owned them for tax reasons. if anybody has a paper trail of dirty money it is obi. tinubu has been earning dol,"lagos, nigeria",I've changed.,FALSE,36,Twitter for Android,FALSE,0,FALSE,en,2,please tell me why obi failed to declare his pandora assets cos he never denied those companies existed he simply said he owned them for tax reasons if anybody has a paper trail of dirty money it is obi tinubu has been earning dollars before you were born,positive
2023-04-22 23:39:52+00,"@king_yemix that’s your problem, anyone that is not in support of obi is an apc member. talking about bigotry, what will you call someone that called for religious war for him to be elected?",nigeria,Entrepreneur and Changes Agent.. 🇳🇬 🇲🇬,FALSE,17,Twitter for iPhone,TRUE,0,FALSE,en,0,thats your problem anyone that is not in support of obi is an apc member talking about bigotry what will you call someone that called for religious war for him to be elected,indifferent
2023-04-22 23:39:47+00,@fkeyamo buhari jus pack unserious people full for govt,"lagos, nigeria",Unapologetically OBIdent 🤜❤️,FALSE,106,Twitter for iPhone,FALSE,0,FALSE,en,0,buhari jus pack unserious people full for govt,indifferent
2023-04-22 23:39:45+00,the government guinea declare that craft crashed 2019 and left it with core sign and official identification to nigerian with guinea diplomatic passport without any diplomatic identity?🙅🏿‍♂️🙅🏿‍♂️🙅🏿‍♂️🙅🏿‍♂️🙅🏿‍♂️@davidhundeyin @endsarsbot_ @peterobi @serapnigeria https://t.co/ijkvmfiz8o,nigeria,Gods Word conveiner,FALSE,137,Twitter for iPhone,FALSE,0,FALSE,en,0,the government guinea declare that craft crashed 2019 and left it with core sign and official identification to nigerian with guinea diplomatic passport without any diplomatic identity,indifferent
2023-04-22 23:39:28+00,you'll almost never find any regular person who supports tinubu objectively. its either because of tribal bigotry or brown envelope.,nigeria,"Jos so you know, I plateau much...",FALSE,359,Twitter for Android,TRUE,0,FALSE,en,0,youll almost never find any regular person who supports tinubu objectively its either because of tribal bigotry or brown envelope,indifferent
2023-04-22 23:38:51+00,@datnaijaguy1 @234_genius @atiku_b it won't happen....tell your dad i said so.,"ado ekiti, nigeria","Abia / Ekiti. 
Mechanical Engineering (Coren)
HND(IMT Enugu).  PGD(FUTA).  B.ENG(Ilorin).  M.ENG(FUTA)  Ph.D(FUTA)",FALSE,107,Twitter for Android,TRUE,0,FALSE,en,0,it wont happentell your dad i said so,indifferent
2023-04-22 23:38:14+00,wtf is going on here? apc and tinubu/shettima’s responses🙄🙄. there’s no logic to their argument. which one is he left apga to pdp? is it against the constitution? https://t.co/qfu0yyc8v7,nigeria,Software Developer/love for humanity/equity and fairness,FALSE,610,Twitter for iPhone,TRUE,0,FALSE,en,0,wtf is going on here apc and tinubushettimas responses theres no logic to their argument which one is he left apga to pdp is it against the constitution,indifferent
2023-04-22 23:37:59+00,@moruffahmed @bashirahmaad @peterobi see person wey borrow data come online,nigeria,"Road Manager ¶
Event Manager ¶
Talent Manager¶
Unbent- Unbroken - Unbowed
#Arsenalfc #Davido
#HumanityFirst.",FALSE,360,Twitter for Android,TRUE,0,FALSE,en,0,see person wey borrow data come online,indifferent
2023-04-22 23:37:07+00,"@bmeedo2024 @peterobi i am amazed that you also got a blue tag, its evidence that your foolishness has been duly verified by twitter.",nigeria,,FALSE,503,Twitter for Android,TRUE,0,FALSE,en,0,i am amazed that you also got a blue tag its evidence that your foolishness has been duly verified by twitter,indifferent
2023-04-22 23:36:43+00,"@gimbakakanda at least the groundnut fresh, tinubu looks like a freshly unearthed zombie 🤗",lagos ,"Human rights activist, film maker and photographer",FALSE,263,Twitter for Android,FALSE,0,FALSE,en,1,at least the groundnut fresh tinubu looks like a freshly unearthed zombie,indifferent
2023-04-22 23:36:39+00,"fct minister bello hits sen philip aduda before president buhari, asks h... https://t.co/myl7zxthpa via @youtube",nigeria,"Gee Tv Africa, We broadcast news, Comedy, Special event and Stream live event. Contact us for your event on geetvafrica@gmail.com or gbemigaola@gmail.com",FALSE,0,Twitter Web App,FALSE,0,FALSE,en,0,fct minister bello hits sen philip aduda before president buhari asks h  via,indifferent
2023-04-22 23:36:27+00,@ucheconfi @peterobi @alexottiofr @rudeboypsquare @henshawkate you guys are a joker... e sole otilo,"fct, nigeria","Risk Advisor...
|Good Listener| Motivator|Understanding|My hope is build on solid Rock... Chelsea FC Champion 🏆 of Europe 🌍",FALSE,111,Twitter for Android,FALSE,0,FALSE,en,1,you guys are a joker e sole otilo,indifferent
2023-04-22 23:36:00+00,"@djrudexy @tosinadeda so anambra youth still dey sleep , wetin dem do buhari ?",nigeria,"Graphics designer, painter , social media marketer , A graduate (https://t.co/03wJqlLbu1 accounting ) . abeg tag : @yusuff111",FALSE,343,Twitter for Android,FALSE,0,FALSE,en,0,so anambra youth still dey sleep  wetin dem do buhari,indifferent
2023-04-22 23:35:35+00,@ruffydfire they vamoosed from nigeria due to bad economic policies of the apc led administration with nightmares.,"lagos, nigeria","Àwe-inspirig to create a better future for myself,and loving people around the world.",FALSE,134,Twitter for Android,TRUE,0,FALSE,en,0,they vamoosed from nigeria due to bad economic policies of the apc led administration with nightmares,indifferent
2023-04-22 23:34:41+00,"sunday april 23rd, 2023 saudi arabia #newspaper #headlinestoday 📰📰🗞️🗞️
-

thief | banana island | festus | yansh | #breakingnews | tinubu | peter obi | obidients | efcc | buhari | mercy https://t.co/qsegozgchr","lagos, nigeria ","Global Newpaper Headlines, Local & International News updates, Business & Crime Reports, Entertainment, Job Opportunities, Sports and so much more...",FALSE,940,Twitter for Android,FALSE,0,FALSE,tl,0,sunday april 23rd 2023 saudi arabia      thief  banana island  festus  yansh    tinubu  peter obi  obidients  efcc  buhari  mercy,indifferent
2023-04-22 23:34:29+00,"@follyreign @ogbeni_bambam @kokomatic @ruffydfire obi was governor under apga from 2006-2014. have sense.

apc came into power in 2015.

ode",nigeria,,FALSE,2310,Twitter for Android,FALSE,0,FALSE,en,0,obi was governor under apga from 20062014 have sense  apc came into power in 2015  ode,indifferent
2023-04-22 23:34:14+00,@ahapen_cemehob @samuelo84500495 @galadanci02 @nigeriamfa @bashirahmaad @ethioembassyng and you to let’s apc government do something positive for once abeg,"lagos, nigeria",,FALSE,13,Twitter for iPhone,FALSE,0,FALSE,en,0,and you to lets apc government do something positive for once abeg,indifferent
2023-04-22 23:33:52+00,"@mister_ade5 @whereistega @tifeadebayor_ likeeeee, tinubu is the joke of the century.","lagos, nigeria",https://t.co/Y3t1uCQBf0 biochemistry/full pipe data engineer. Legally obedient. CREAME DE LA CREAME,FALSE,260,Twitter for iPhone,FALSE,0,FALSE,en,0,likeeeee tinubu is the joke of the century,indifferent
2023-04-22 23:33:51+00,"truth don dey come out small-small.

recall that as of mid 2022, buhari spent n41.2billion+ on niger republic.

nigeria's current debt as of june 2022 was n90.6bn.

i asked last year; is buhari from niger republic? why such investment?

it now makes sense. over to guinea fowl https://t.co/cy2zaxrf6t",port harcourt nigeria ,"Godly living
full-time Obidient.working towards a new Nigeria 🇳🇬 🙌 😳 👏 it's possible",FALSE,47,Twitter for Android,FALSE,0,FALSE,en,0,truth don dey come out smallsmall  recall that as of mid 2022 buhari spent n412billion on niger republic  nigerias current debt as of june 2022 was n906bn  i asked last year is buhari from niger republic why such investment  it now makes sense over to guinea fowl,indifferent
2023-04-22 23:33:42+00,tinubu seeks post-election healing - https://t.co/n4dejqsayo https://t.co/vwdloark0z,nigeria,"GistNews Nigeria covering Latest news, Breaking News, Politics, Relationships, Business, Celebrity Gossips ,Entertainment and Sports Etc",FALSE,55,GistnewsNg,FALSE,0,FALSE,en,0,tinubu seeks postelection healing,indifferent
2023-04-22 23:33:19+00,"@ff_balogun @shehusky @dattibabaahmed @inecnigeria tinubu lost his home state, lagos or not?","jos,nigeria.","Entrepreneur, Teacher, Mentor.",FALSE,389,Twitter for Android,TRUE,0,FALSE,en,0,tinubu lost his home state lagos or not,indifferent
2023-04-22 23:32:54+00,"may 29 handover sacrosanct – buhari 

president muhammadu buhari on friday assured that the may 29th handover date 

kompany, tobi bakare, marriage, #gistlover, dagrin, south sudan, niger republic, pogba, jason statham, enrique, partey, south east https://t.co/vhb2rejhg3",nigeria,Just that young man chasing his deeams,FALSE,55,Revive Social App,FALSE,1,FALSE,en,0,may 29 handover sacrosanct  buhari   president muhammadu buhari on friday assured that the may 29th handover date   kompany tobi bakare marriage  dagrin south sudan niger republic pogba jason statham enrique partey south east,positive
2023-04-22 23:32:51+00,"@opebee it's not lagos and the victim is apc, turn the table and see the likes of @ruffydfire forming activist and speaker of truth on tv","ibadan, nigeria",,FALSE,329,Twitter for Android,FALSE,0,FALSE,en,0,its not lagos and the victim is apc turn the table and see the likes of  forming activist and speaker of truth on tv,indifferent
2023-04-22 23:30:52+00,@toyin_abraham1 @eedrisalimi1 f00lish bra!n... it's what you'll benefit from this useless and corrupt govt you're after. buhari and tinubu are disastrous.,nigeria,"The LORD is my shepherd; I shall not want.
Psalm 23.",FALSE,1072,Twitter for Android,FALSE,0,FALSE,en,3,f00lish bran its what youll benefit from this useless and corrupt govt youre after buhari and tinubu are disastrous,indifferent
2023-04-22 23:30:41+00,"@ndubisi2287 @babanumar2022 @bwaladaniel that's what they tell you in your whatsapp group that tinubu got 25% in south east?

headless mob","lagos, nigeria",easy going,FALSE,43,Twitter for Android,FALSE,0,FALSE,en,0,thats what they tell you in your whatsapp group that tinubu got 25 in south east  headless mob,indifferent
2023-04-22 23:29:52+00,"nigeria has failed - peter obi https://t.co/4litcsp7zq via @youtube 

peter obi, tinubu , san , efcc , festus keyamo, nigeria, buhari, lagos , osibanjo, viral, trending , justice, supreme court, david hundeyin ,","anambra, nigeria","Bringing Anambra state related matters to your door steps, also be assured that all Anambra state related matters will be retweeted !! #TEAMPETEROBI",FALSE,3243,Twitter for iPhone,TRUE,1,FALSE,tl,1,nigeria has failed  peter obi  via    peter obi tinubu  san  efcc  festus keyamo nigeria buhari lagos  osibanjo viral trending  justice supreme court david hundeyin,indifferent
2023-04-22 23:29:48+00,mayen photoshop idan ya isa ya mun ina ba ma ýar atiku kudii ... 😆,"bauchi, nigeria","#winner 
..Asap
always say Astagfirullah&Alhamdulillah..soon to go out for business..my collection💫",FALSE,1449,Twitter for Android,FALSE,0,FALSE,in,1,mayen photoshop idan ya isa ya mun ina ba ma ýar atiku kudii,indifferent
2023-04-22 23:29:43+00,"@jeffreyguterman all this comment are tribal, yoruba i see you people are defending tinubu because is your brother.....but truth is tinubu is a dead bunch, he old and weak, except the drug and corruption allegations, tinubu has nothing to offer nigerian a",nigeria,"An ICT personnel, professional technocrats, advert, research and content developer",FALSE,187,Twitter for Android,TRUE,0,FALSE,en,0,all this comment are tribal yoruba i see you people are defending tinubu because is your brotherbut truth is tinubu is a dead bunch he old and weak except the drug and corruption allegations tinubu has nothing to offer nigerian at this stage,indifferent
2023-04-22 23:28:57+00,"| tinubu | peter obi | obidients | osinbajo | buhari | mercy
- https://t.co/ad3mpvtorb","lagos, nigeria ","Global Newpaper Headlines, Local & International News updates, Business & Crime Reports, Entertainment, Job Opportunities, Sports and so much more...",FALSE,940,Twitter for Android,FALSE,0,FALSE,in,0,tinubu  peter obi  obidients  osinbajo  buhari  mercy,indifferent
2023-04-22 23:28:43+00,@eedrisalimi1 @toyin_abraham1 oloriburuku.... already nigeria has failed woefully. buhari is not different from tinubu.... try get sense.,nigeria,"The LORD is my shepherd; I shall not want.
Psalm 23.",FALSE,1072,Twitter for Android,FALSE,0,FALSE,en,3,oloriburuku already nigeria has failed woefully buhari is not different from tinubu try get sense,indifferent
2023-04-22 23:28:33+00,"@hamoye4real @westcurator_ it's not lagos and apc is the victim, turn the table and see different voice fighting for justice","ibadan, nigeria",,FALSE,329,Twitter for Android,FALSE,0,FALSE,en,0,its not lagos and apc is the victim turn the table and see different voice fighting for justice,indifferent
2023-04-22 23:28:22+00,"who else knows president select, tinubu won't be inaugurated on the 29th of may? let me get some likes to support this tweet",nigeria,Learn how to make extra money online with Internet Marketing & smart financial investing.,FALSE,23,Twitter for Android,FALSE,0,FALSE,en,0,who else knows president select tinubu wont be inaugurated on the 29th of may let me get some likes to support this tweet,indifferent
2023-04-22 23:28:09+00,"it's allah's kairu through @adamuatikua ooo

@atiku much appreciation https://t.co/h3t8ygugm4","abuja, nigeria","Né Musulman..!
Vivez Un Musulman..! 
Mourront Un Musulman..! 
JaDa Ma Commune Accueil «SaRKin_MaTaSaN_JaDa» 
Die-Heart @atiku  *InShaaAllah",FALSE,668,Twitter for Android,TRUE,1,FALSE,en,3,its allahs kairu through  ooo   much appreciation,indifferent
2023-04-22 23:27:36+00,@peterobi last last e go shock dem,"calabar, nigeria",Minister of God,FALSE,1,Twitter for Android,TRUE,0,FALSE,en,0,last last e go shock dem,indifferent
2023-04-22 23:27:30+00,"@toyin_abraham1 na so you talk, buhari wasted 8yrs by killing, insecurity, inflation poverty and unemployment... shameless woman.

which tinubu wan work? tinubu couldn't debete, he can't stand for few minutes.... tribalism will consume you. you don't know",nigeria,"The LORD is my shepherd; I shall not want.
Psalm 23.",FALSE,1072,Twitter for Android,FALSE,0,FALSE,en,7,na so you talk buhari wasted 8yrs by killing insecurity inflation poverty and unemployment shameless woman  which tinubu wan work tinubu couldnt debete he cant stand for few minutes tribalism will consume you you dont know jack about this useless party,indifferent
2023-04-22 23:27:03+00,"sako na musamman daga shugaban gidan tv bahsan tv ceo bello h sani

gidan tv bahsan takowa da kowace muna maraba da jam'iyar siyasa apc,pdp,nrm,apga da sauransu https://t.co/ptddhpeduw","kano, nigeria","NEWS BLOGGER, BUSINESSMAN, TV CHANNEL OWNER (BEHSAN TV)",FALSE,23,Twitter for Android,FALSE,0,FALSE,tl,1,sako na musamman daga shugaban gidan tv bahsan tv ceo bello h sani  gidan tv bahsan takowa da kowace muna maraba da jamiyar siyasa apcpdpnrmapga da sauransu,indifferent
